00000126, BMU_checkFailed, BSPD_FAILED
00010EAB, ChannelCurrentInverter, 0.0
00010EAB, ThrottlePercent, 0
00010EAB, BrakePercent, 9
00010EAB, brakePressure, 10
00010EAB, SteeringAngle, -58
00010EAB, BrakeWhileThrottle, 0
00010EAD, IVT_MsgID_RX, 0
00010EAD, IVT_MsgCount, 5
00010EAD, IVT_Result_state, 0
00010EAD, IVT_I, 0.005
00010EAD, IVT_MsgID_RX, 7
00010EAD, IVT_MsgCount, 5
00010EAD, IVT_Result_state, 0
00010EAD, IVT_Wh, 0
00010EAD, VCU_wheelSpeed_RL, 0.0
00010EAD, VCU_wheelSpeed_RR, 0.0
00010EAD, RLSpeedKPH, 0.0
00010EAD, RRSpeedKPH, 0.0
00010EAD, FLSpeedKPH, 0.0
00010EAD, FRSpeedKPH, 0.0
00010EAD, TCTorqueMax, 3.392
00010EAD, TCLeftSlip, -0.999
00010EAD, TCRightSlip, -0.999
00010EAD, TCTorqueAdjustment, 0.0
00010EDA, IVT_MsgID_RX, 0
00010EDA, IVT_MsgCount, 6
00010EDA, IVT_Result_state, 0
00010EDA, IVT_I, 0.0
00010EDA, BMU_checkFailed, BSPD_FAILED
00010EDA, BMU_InterlockInitialized, 0
00010EDA, VoltageCellMuxSelect, 23
00010EDA, VoltageCell70, 3.4174
00010EDA, VoltageCell71, 3.1932
00010EDA, VoltageCell72, 3.1726
00010EDA, AdjustedVoltageCellMuxSelect, 23
00010EDA, AdjustedVoltageCell70, 3.4174
00010EDA, AdjustedVoltageCell71, 3.1936
00010EDA, AdjustedVoltageCell72, 3.1726
00010EDA, TempChannelMuxSelect, 23
00010EDA, TempChannel70, 24.730000000000004
00010EDA, TempChannel71, 25.10000000000001
00010EDA, TempChannel72, 24.200000000000003
00010EDA, IVT_MsgID_RX, 0
00010EDA, IVT_MsgCount, 7
00010EDA, IVT_Result_state, 0
00010EDA, IVT_I, 0.003
00010EDA, IVT_MsgID_RX, 1
00010EDA, IVT_MsgCount, 3
00010EDA, IVT_Result_state, 0
00010EDA, IVT_U1, 0.02
00010EDB, IVT_MsgID_RX, 2
00010EDB, IVT_MsgCount, 3
00010EDB, IVT_Result_state, 0
00010EDB, IVT_U2, 0.272
00010EDB, IVT_MsgID_RX, 7
00010EDB, IVT_MsgCount, 6
00010EDB, IVT_Result_state, 0
00010EDB, IVT_Wh, 0
00010EDC, IVT_MsgID_RX, 3
00010EDC, IVT_MsgCount, 3
00010EDC, IVT_Result_state, 0
00010EDC, IVT_U3, 0.045
00010EDC, ThrottlePercent, 0
00010EDC, BrakePercent, 10
00010EDC, brakePressure, 10
00010EDC, SteeringAngle, -58
00010EDC, BrakeWhileThrottle, 0
00010EDC, VCU_wheelSpeed_RL, 0.0
00010EDC, VCU_wheelSpeed_RR, 0.0
00010EDD, RLSpeedKPH, 0.0
00010EDD, RRSpeedKPH, 0.0
00010EDD, FLSpeedKPH, 0.0
00010EDD, FRSpeedKPH, 0.0
00010EDD, TCTorqueMax, 3.392
00010EDD, TCLeftSlip, -0.999
00010EDD, TCRightSlip, -0.999
00010EDD, TCTorqueAdjustment, 0.0
00010EDD, IVT_MsgID_RX, 0
00010EDD, IVT_MsgCount, 8
00010EDD, IVT_Result_state, 0
00010EDD, IVT_I, 0.006
00010EDD, IMD_R_iso_corrected, 9837
00010EDD, IMD_R_iso_status, 254
00010EDD, IMD_R_Measurement_Counter, 35
00010EDD, IMD_Faults, 0
00010EDD, IMD_Device_activity, 1
00010F0C, IVT_MsgID_RX, 7
00010F0C, IVT_MsgCount, 7
00010F0C, IVT_Result_state, 0
00010F0C, IVT_Wh, 0
00010F0C, VoltageBusHV, 0.02
00010F0C, VoltageCellMax, 3.5396
00010F0C, VoltageCellMin, 2.9663
00010F0C, CurrentBusHV, 0.0
00010F0C, AMS_PackVoltage, 457.85
00010F0C, VoltageCellMuxSelect, 24
00010F0C, VoltageCell73, 3.1789
00010F0C, VoltageCell74, 3.177
00010F0C, VoltageCell75, 3.1814
00010F0C, IVT_MsgID_RX, 0
00010F0C, IVT_MsgCount, 9
00010F0C, IVT_Result_state, 0
00010F0C, IVT_I, 0.003
00010F0C, VCU_wheelSpeed_RL, 0.0
00010F0C, VCU_wheelSpeed_RR, 0.0
00010F0C, RLSpeedKPH, 0.0
00010F0C, RRSpeedKPH, 0.0
00010F0C, FLSpeedKPH, 0.0
00010F0C, FRSpeedKPH, 0.0
00010F0E, TCTorqueMax, 3.392
00010F0E, TCLeftSlip, -0.999
00010F0E, TCRightSlip, -0.999
00010F0E, TCTorqueAdjustment, 0.0
00010F0E, ChannelCurrentRadiator, 0.214
00010F0E, ChannelCurrentAccFan, 0.201
00010F0E, ChannelCurrentPump1, 0.0
00010F0E, ChannelCurrentPump2, 0.201
00010F0E, ChannelCurrentAUX1, 0.0
00010F0E, ChannelCurrentAUX2, 0.214
00010F0E, ChannelCurrentAUX3, 0.0
00010F0E, ChannelCurrentAUX4, 0.201
00010F0E, ChannelCurrentBMU, 0.537
00010F0E, ChannelCurrentCDU, 0.604
00010F0E, ChannelCurrentTCU, 0.362
00010F0E, ChannelCurrentWSB, 0.41600000000000004
00010F0E, ChannelCurrentBrakeLight, 0.0
00010F0E, ChannelCurrentInverter, 0.0
00010F0E, ThrottlePercent, 0
00010F0E, BrakePercent, 10
00010F0E, brakePressure, 10
00010F0E, SteeringAngle, -58
00010F0E, BrakeWhileThrottle, 0
00010F0F, IVT_MsgID_RX, 0
00010F0F, IVT_MsgCount, 10
00010F0F, IVT_Result_state, 0
00010F0F, IVT_I, -0.002
00010F0F, IVT_MsgID_RX, 1
00010F0F, IVT_MsgCount, 4
00010F0F, IVT_Result_state, 0
00010F0F, IVT_U1, -0.047
00010F0F, StateBatteryChargeHV, 16.7
00010F0F, StateBatteryHealthHV, 0.0
00010F0F, StateBatteryPowerHV, 95.7
00010F0F, TempCellMax, 25.25
00010F0F, TempCellMin, 23.5
00010F0F, StateBMS, Wait_System_Up
00010F0F, HighestTempThermistor, 90
00010F0F, IVT_MsgID_RX, 2
00010F0F, IVT_MsgCount, 4
00010F0F, IVT_Result_state, 0
00010F0F, IVT_U2, 0.035
00010F0F, IVT_MsgID_RX, 7
00010F0F, IVT_MsgCount, 8
00010F0F, IVT_Result_state, 0
00010F0F, IVT_Wh, 0
00010F0F, IVT_MsgID_RX, 3
00010F0F, IVT_MsgCount, 4
00010F0F, IVT_Result_state, 0
00010F0F, IVT_U3, 0.051000000000000004
00010F0F, TempChannelMuxSelect, 24
00010F0F, TempChannel73, 24.310000000000002
00010F0F, TempChannel74, 24.39
00010F0F, TempChannel75, 24.310000000000002
00010F0F, VCU_wheelSpeed_RL, 0.0
00010F0F, VCU_wheelSpeed_RR, 0.0
00010F10, RLSpeedKPH, 0.0
00010F10, RRSpeedKPH, 0.0
00010F10, FLSpeedKPH, 0.0
00010F10, FRSpeedKPH, 0.0
00010F3E, IVT_MsgID_RX, 0
00010F3E, IVT_MsgCount, 11
00010F3E, IVT_Result_state, 0
00010F3E, IVT_I, 0.0
00010F3E, TCTorqueMax, 3.392
00010F3E, TCLeftSlip, -0.999
00010F3E, TCRightSlip, -0.999
00010F3E, TCTorqueAdjustment, 0.0
00010F3E, BMU_checkFailed, BSPD_FAILED
00010F3E, BMU_InterlockInitialized, 0
00010F3E, VoltageCellMuxSelect, 25
00010F3E, VoltageCell76, 3.1611000000000002
00010F3E, VoltageCell77, 3.1905
00010F3E, VoltageCell78, 3.4229000000000003
00010F3E, AdjustedVoltageCellMuxSelect, 25
00010F3E, AdjustedVoltageCell76, 3.161
00010F3E, AdjustedVoltageCell77, 3.1906000000000003
00010F3E, AdjustedVoltageCell78, 3.4227000000000003
00010F3E, IVT_MsgID_RX, 7
00010F3E, IVT_MsgCount, 9
00010F3E, IVT_Result_state, 0
00010F3E, IVT_Wh, 0
00010F3E, TempChannelMuxSelect, 25
00010F3E, TempChannel76, 24.75
00010F3E, TempChannel77, 24.409999999999997
00010F3E, TempChannel78, 24.78
00010F3F, IVT_MsgID_RX, 0
00010F3F, IVT_MsgCount, 12
00010F3F, IVT_Result_state, 0
00010F3F, IVT_I, 0.007
00010F3F, ThrottlePercent, 0
00010F3F, BrakePercent, 10
00010F3F, brakePressure, 10
00010F3F, SteeringAngle, -58
00010F3F, BrakeWhileThrottle, 0
00010F3F, VCU_wheelSpeed_RL, 0.0
00010F3F, VCU_wheelSpeed_RR, 0.0
00010F3F, RLSpeedKPH, 0.0
00010F3F, RRSpeedKPH, 0.0
00010F3F, FLSpeedKPH, 0.0
00010F3F, FRSpeedKPH, 0.0
00010F3F, TCTorqueMax, 3.392
00010F3F, TCLeftSlip, -0.999
00010F3F, TCRightSlip, -0.999
00010F3F, TCTorqueAdjustment, 0.0
00010F3F, IVT_MsgID_RX, 0
00010F3F, IVT_MsgCount, 13
00010F3F, IVT_Result_state, 0
00010F3F, IVT_I, 0.001
00010F3F, IVT_MsgID_RX, 1
00010F3F, IVT_MsgCount, 5
00010F3F, IVT_Result_state, 0
00010F3F, IVT_U1, -0.02
00010F41, IVT_MsgID_RX, 2
00010F41, IVT_MsgCount, 5
00010F41, IVT_Result_state, 0
00010F41, IVT_U2, 0.01
00010F41, IVT_MsgID_RX, 7
00010F41, IVT_MsgCount, 10
00010F41, IVT_Result_state, 0
00010F41, IVT_Wh, 0
00010F41, IVT_MsgID_RX, 3
00010F41, IVT_MsgCount, 5
00010F41, IVT_Result_state, 0
00010F41, IVT_U3, 0.027
00010F41, IMD_R_iso_corrected, 9837
00010F41, IMD_R_iso_status, 254
00010F41, IMD_R_Measurement_Counter, 35
00010F41, IMD_Faults, 0
00010F41, IMD_Device_activity, 1
00010F70, VoltageBusHV, 0.0
00010F70, VoltageCellMax, 3.5396
00010F70, VoltageCellMin, 2.9663
00010F70, CurrentBusHV, 0.0
00010F70, VoltageCellMuxSelect, 26
00010F70, VoltageCell79, 3.4147000000000003
00010F70, VoltageCell80, 3.4201
00010F70, VoltageCell81, 3.1988000000000003
00010F70, AMS_PackVoltage, 457.85
00010F70, IVT_MsgID_RX, 0
00010F70, IVT_MsgCount, 14
00010F70, IVT_Result_state, 0
00010F70, IVT_I, 0.0
00010F70, AdjustedVoltageCellMuxSelect, 26
00010F70, AdjustedVoltageCell79, 3.4147000000000003
00010F70, AdjustedVoltageCell80, 3.4201
00010F70, AdjustedVoltageCell81, 3.1990000000000003
00010F70, TempChannelMuxSelect, 26
00010F70, TempChannel79, 24.61
00010F70, TempChannel80, 24.480000000000004
00010F70, TempChannel81, 24.33
00010F70, VCU_wheelSpeed_RL, 0.0
00010F70, VCU_wheelSpeed_RR, 0.0
00010F70, IVT_MsgID_RX, 7
00010F70, IVT_MsgCount, 11
00010F70, IVT_Result_state, 0
00010F70, IVT_Wh, 0
00010F71, RLSpeedKPH, 0.0
00010F71, RRSpeedKPH, 0.0
00010F71, FLSpeedKPH, 0.0
00010F71, FRSpeedKPH, 0.0
00010F71, TCTorqueMax, 3.392
00010F71, TCLeftSlip, -0.999
00010F71, TCRightSlip, -0.999
00010F71, TCTorqueAdjustment, 0.0
00010F73, ChannelCurrentRadiator, 0.228
00010F73, ChannelCurrentAccFan, 0.187
00010F73, ChannelCurrentPump1, 0.0
00010F73, ChannelCurrentPump2, 0.17400000000000002
00010F73, ChannelCurrentAUX1, 0.0
00010F73, ChannelCurrentAUX2, 0.161
00010F73, ChannelCurrentAUX3, 0.0
00010F73, ChannelCurrentAUX4, 0.214
00010F73, ChannelCurrentBMU, 0.51
00010F73, ChannelCurrentCDU, 0.644
00010F73, ChannelCurrentTCU, 0.34900000000000003
00010F73, ChannelCurrentWSB, 0.402
00010F73, ChannelCurrentBrakeLight, 0.0
00010F73, ChannelCurrentInverter, 0.0
00010F74, ThrottlePercent, 0
00010F74, BrakePercent, 10
00010F74, brakePressure, 10
00010F74, SteeringAngle, -58
00010F74, BrakeWhileThrottle, 0
00010F74, IVT_MsgID_RX, 0
00010F74, IVT_MsgCount, 15
00010F74, IVT_Result_state, 0
00010F74, IVT_I, 0.0
00010F74, IVT_MsgID_RX, 0
00010F74, IVT_MsgCount, 0
00010F74, IVT_Result_state, 0
00010F74, IVT_I, 0.003
00010F74, IVT_MsgID_RX, 1
00010F74, IVT_MsgCount, 6
00010F74, IVT_Result_state, 0
00010F74, IVT_U1, -0.031
00010F74, IVT_MsgID_RX, 2
00010F74, IVT_MsgCount, 6
00010F74, IVT_Result_state, 0
00010F74, IVT_U2, 0.035
00010F74, IVT_MsgID_RX, 7
00010F74, IVT_MsgCount, 12
00010F74, IVT_Result_state, 0
00010F74, IVT_Wh, 0
00010FA2, IVT_MsgID_RX, 3
00010FA2, IVT_MsgCount, 6
00010FA2, IVT_Result_state, 0
00010FA2, IVT_U3, 0.035
00010FA2, StateBatteryChargeHV, 16.7
00010FA2, StateBatteryHealthHV, 0.0
00010FA2, StateBatteryPowerHV, 95.7
00010FA2, TempCellMax, 25.25
00010FA2, TempCellMin, 23.5
00010FA2, StateBMS, Wait_System_Up
00010FA2, HighestTempThermistor, 90
00010FA2, VCU_wheelSpeed_RL, 0.0
00010FA2, VCU_wheelSpeed_RR, 0.0
00010FA2, RLSpeedKPH, 0.0
00010FA2, RRSpeedKPH, 0.0
00010FA2, FLSpeedKPH, 0.0
00010FA2, FRSpeedKPH, 0.0
00010FA2, BMU_checkFailed, BSPD_FAILED
00010FA2, BMU_InterlockInitialized, 0
00010FA4, VoltageCellMuxSelect, 27
00010FA4, VoltageCell82, 3.1768
00010FA4, VoltageCell83, 3.1847000000000003
00010FA4, VoltageCell84, 3.1808
00010FA4, TCTorqueMax, 3.392
00010FA4, TCLeftSlip, -0.999
00010FA4, TCRightSlip, -0.999
00010FA4, TCTorqueAdjustment, 0.0
00010FA4, AdjustedVoltageCellMuxSelect, 27
00010FA4, AdjustedVoltageCell82, 3.1768
00010FA4, AdjustedVoltageCell83, 3.1846
00010FA4, AdjustedVoltageCell84, 3.1807000000000003
00010FA4, TempChannelMuxSelect, 27
00010FA4, TempChannel82, 24.58
00010FA4, TempChannel83, 24.820000000000007
00010FA4, TempChannel84, 24.409999999999997
00010FA4, IVT_MsgID_RX, 0
00010FA4, IVT_MsgCount, 1
00010FA4, IVT_Result_state, 0
00010FA4, IVT_I, 0.004
00010FA4, ThrottlePercent, 0
00010FA4, BrakePercent, 9
00010FA4, brakePressure, 10
00010FA4, SteeringAngle, -58
00010FA4, BrakeWhileThrottle, 0
00010FA4, IVT_MsgID_RX, 7
00010FA4, IVT_MsgCount, 13
00010FA4, IVT_Result_state, 0
00010FA4, IVT_Wh, 0
00010FA5, IVT_MsgID_RX, 0
00010FA5, IVT_MsgCount, 2
00010FA5, IVT_Result_state, 0
00010FA5, IVT_I, 0.002
00010FA5, VCU_wheelSpeed_RL, 0.0
00010FA5, VCU_wheelSpeed_RR, 0.0
00010FA5, RLSpeedKPH, 0.0
00010FA5, RRSpeedKPH, 0.0
00010FA5, FLSpeedKPH, 0.0
00010FA5, FRSpeedKPH, 0.0
00010FA5, IMD_R_iso_corrected, 9837
00010FA5, IMD_R_iso_status, 254
00010FA5, IMD_R_Measurement_Counter, 35
00010FA5, IMD_Faults, 0
00010FA5, IMD_Device_activity, 1
00010FA5, TCTorqueMax, 3.392
00010FA5, TCLeftSlip, -0.999
00010FA5, TCRightSlip, -0.999
00010FA5, TCTorqueAdjustment, 0.0
00010FD4, VoltageCellMuxSelect, 28
00010FD4, VoltageCell85, 3.1835
00010FD4, VoltageCell86, 3.1738
00010FD4, VoltageCell87, 3.1996
00010FD4, IVT_MsgID_RX, 0
00010FD4, IVT_MsgCount, 3
00010FD4, IVT_Result_state, 0
00010FD4, IVT_I, 0.005
00010FD5, IVT_MsgID_RX, 1
00010FD5, IVT_MsgCount, 7
00010FD5, IVT_Result_state, 0
00010FD5, IVT_U1, -0.006
00010FD5, IVT_MsgID_RX, 2
00010FD5, IVT_MsgCount, 7
00010FD5, IVT_Result_state, 0
00010FD5, IVT_U2, 0.018000000000000002
00010FD5, IVT_MsgID_RX, 7
00010FD5, IVT_MsgCount, 14
00010FD5, IVT_Result_state, 0
00010FD5, IVT_Wh, 0
00010FD6, VoltageBusHV, 0.0
00010FD6, VoltageCellMax, 3.5396
00010FD6, VoltageCellMin, 2.9663
00010FD6, CurrentBusHV, 0.0
00010FD6, IVT_MsgID_RX, 3
00010FD6, IVT_MsgCount, 7
00010FD6, IVT_Result_state, 0
00010FD6, IVT_U3, 0.047
00010FD6, VoltageBusLV, 12.111
00010FD6, CurrentBusLV, 0.0
00010FD6, PowerBusLV, 0
00010FD6, AMS_PackVoltage, 457.85
00010FD6, TempChannelMuxSelect, 28
00010FD6, TempChannel85, 24.549999999999997
00010FD6, TempChannel86, 24.260000000000005
00010FD6, TempChannel87, 24.25
00010FD6, VCU_wheelSpeed_RL, 0.0
00010FD6, VCU_wheelSpeed_RR, 0.0
00010FD6, RLSpeedKPH, 0.0
00010FD6, RRSpeedKPH, 0.0
00010FD6, FLSpeedKPH, 0.0
00010FD6, FRSpeedKPH, 0.0
00010FD6, ChannelCurrentRadiator, 0.201
00010FD6, ChannelCurrentAccFan, 0.201
00010FD6, ChannelCurrentPump1, 0.0
00010FD6, ChannelCurrentPump2, 0.214
00010FD7, ChannelCurrentAUX1, 0.0
00010FD7, ChannelCurrentAUX2, 0.201
00010FD7, ChannelCurrentAUX3, 0.0
00010FD7, ChannelCurrentAUX4, 0.214
00010FD7, ChannelCurrentBMU, 0.523
00010FD7, ChannelCurrentCDU, 0.577
00010FD7, ChannelCurrentTCU, 0.375
00010FD7, ChannelCurrentWSB, 0.389
00010FD7, ChannelCurrentBrakeLight, 0.0
00010FD7, ChannelCurrentInverter, 0.0
00010FD8, TCTorqueMax, 3.392
00010FD8, TCLeftSlip, -0.999
00010FD8, TCRightSlip, -0.999
00010FD8, TCTorqueAdjustment, 0.0
00010FD9, IVT_MsgID_RX, 0
00010FD9, IVT_MsgCount, 4
00010FD9, IVT_Result_state, 0
00010FD9, IVT_I, 0.006
00010FD9, ThrottlePercent, 0
00010FD9, BrakePercent, 9
00010FD9, brakePressure, 10
00010FD9, SteeringAngle, -58
00010FD9, BrakeWhileThrottle, 0
00010FD9, IVT_MsgID_RX, 7
00010FD9, IVT_MsgCount, 15
00010FD9, IVT_Result_state, 0
00010FD9, IVT_Wh, 0
00010FD9, IVT_MsgID_RX, 0
00010FD9, IVT_MsgCount, 5
00010FD9, IVT_Result_state, 0
00010FD9, IVT_I, 0.004
00011006, VCU_wheelSpeed_RL, 0.0
00011006, VCU_wheelSpeed_RR, 0.0
00011006, RLSpeedKPH, 0.0
00011006, RRSpeedKPH, 0.0
00011006, FLSpeedKPH, 0.0
00011006, FRSpeedKPH, 0.0
00011006, TCTorqueMax, 3.392
00011006, TCLeftSlip, -0.999
00011006, TCRightSlip, -0.999
00011006, TCTorqueAdjustment, 0.0
00011006, IVT_MsgID_RX, 0
00011006, IVT_MsgCount, 6
00011006, IVT_Result_state, 0
00011006, IVT_I, 0.004
00011006, IVT_MsgID_RX, 1
00011006, IVT_MsgCount, 8
00011006, IVT_Result_state, 0
00011006, IVT_U1, -0.016
00011006, IVT_MsgID_RX, 2
00011006, IVT_MsgCount, 8
00011006, IVT_Result_state, 0
00011006, IVT_U2, 0.004
00011006, IVT_MsgID_RX, 7
00011006, IVT_MsgCount, 0
00011006, IVT_Result_state, 0
00011006, IVT_Wh, 0
00011006, IVT_MsgID_RX, 3
00011006, IVT_MsgCount, 8
00011006, IVT_Result_state, 0
00011006, IVT_U3, 0.016
00011007, StateBatteryChargeHV, 16.7
00011007, StateBatteryHealthHV, 0.0
00011007, StateBatteryPowerHV, 95.7
00011007, TempCellMax, 25.25
00011007, TempCellMin, 23.5
00011007, StateBMS, Wait_System_Up
00011007, HighestTempThermistor, 90
00011007, BMU_checkFailed, BSPD_FAILED
00011007, BMU_InterlockInitialized, 0
00011008, VoltageCellMuxSelect, 29
00011008, VoltageCell88, 3.4264
00011008, VoltageCell89, 3.4164000000000003
00011008, VoltageCell90, 3.4167
00011008, AdjustedVoltageCellMuxSelect, 29
00011008, AdjustedVoltageCell88, 3.4264
00011008, AdjustedVoltageCell89, 3.4163
00011008, AdjustedVoltageCell90, 3.4167
00011008, TempChannelMuxSelect, 29
00011008, TempChannel88, 24.519999999999996
00011008, TempChannel89, 24.680000000000007
00011008, TempChannel90, 24.450000000000003
00011009, ThrottlePercent, 0
00011009, BrakePercent, 9
00011009, brakePressure, 10
00011009, SteeringAngle, -58
00011009, BrakeWhileThrottle, 0
00011009, IVT_MsgID_RX, 0
00011009, IVT_MsgCount, 7
00011009, IVT_Result_state, 0
00011009, IVT_I, 0.003
00011009, IMD_R_iso_corrected, 9837
00011009, IMD_R_iso_status, 254
00011009, IMD_R_Measurement_Counter, 35
00011009, IMD_Faults, 0
00011009, IMD_Device_activity, 1
00011009, VCU_wheelSpeed_RL, 0.0
00011009, VCU_wheelSpeed_RR, 0.0
00011009, RLSpeedKPH, 0.0
00011009, RRSpeedKPH, 0.0
00011009, FLSpeedKPH, 0.0
00011009, FRSpeedKPH, 0.0
00011009, IVT_MsgID_RX, 7
00011009, IVT_MsgCount, 1
00011009, IVT_Result_state, 0
00011009, IVT_Wh, 0
00011009, TCTorqueMax, 3.392
00011009, TCLeftSlip, -0.999
00011009, TCRightSlip, -0.999
00011009, TCTorqueAdjustment, 0.0
00011038, IVT_MsgID_RX, 0
00011038, IVT_MsgCount, 8
00011038, IVT_Result_state, 0
00011038, IVT_I, 0.004
00011038, VoltageCellMuxSelect, 30
00011038, VoltageCell91, 3.1933000000000002
00011038, VoltageCell92, 3.1761000000000004
00011038, VoltageCell93, 3.1814
00011038, AdjustedVoltageCellMuxSelect, 30
00011038, AdjustedVoltageCell91, 3.1933000000000002
00011038, AdjustedVoltageCell92, 3.1761000000000004
00011038, AdjustedVoltageCell93, 3.1813000000000002
00011038, VoltageBusHV, 0.0
00011038, VoltageCellMax, 3.5396
00011038, VoltageCellMin, 2.9663
00011038, CurrentBusHV, 0.0
00011039, TempChannelMuxSelect, 30
00011039, TempChannel91, 25.120000000000005
00011039, TempChannel92, 24.60000000000001
00011039, TempChannel93, 24.58
0001103A, AMS_PackVoltage, 457.85
0001103A, ChannelCurrentRadiator, 0.214
0001103A, ChannelCurrentAccFan, 0.214
0001103A, ChannelCurrentPump1, 0.0
0001103A, ChannelCurrentPump2, 0.214
0001103A, ChannelCurrentAUX1, 0.0
0001103A, ChannelCurrentAUX2, 0.214
0001103A, ChannelCurrentAUX3, 0.0
0001103A, ChannelCurrentAUX4, 0.214
0001103A, ChannelCurrentBMU, 0.537
0001103A, ChannelCurrentCDU, 0.5630000000000001
0001103A, ChannelCurrentTCU, 0.375
0001103A, ChannelCurrentWSB, 0.389
0001103A, ChannelCurrentBrakeLight, 0.0
0001103A, ChannelCurrentInverter, 0.0
0001103A, IVT_MsgID_RX, 0
0001103A, IVT_MsgCount, 9
0001103A, IVT_Result_state, 0
0001103A, IVT_I, 0.006
0001103A, IVT_MsgID_RX, 1
0001103A, IVT_MsgCount, 9
0001103A, IVT_Result_state, 0
0001103A, IVT_U1, -0.033
0001103A, IVT_MsgID_RX, 2
0001103A, IVT_MsgCount, 9
0001103A, IVT_Result_state, 0
0001103A, IVT_U2, 0.027
0001103B, IVT_MsgID_RX, 3
0001103B, IVT_MsgCount, 9
0001103B, IVT_Result_state, 0
0001103B, IVT_U3, 0.029
0001103B, IVT_MsgID_RX, 7
0001103B, IVT_MsgCount, 2
0001103B, IVT_Result_state, 0
0001103B, IVT_Wh, 0
0001103B, ThrottlePercent, 0
0001103B, BrakePercent, 9
0001103B, brakePressure, 10
0001103B, SteeringAngle, -58
0001103B, BrakeWhileThrottle, 0
0001103B, VCU_wheelSpeed_RL, 0.0
0001103B, VCU_wheelSpeed_RR, 0.0
0001103B, RLSpeedKPH, 0.0
0001103B, RRSpeedKPH, 0.0
0001103B, FLSpeedKPH, 0.0
0001103B, FRSpeedKPH, 0.0
0001103D, TCTorqueMax, 3.392
0001103D, TCLeftSlip, -0.999
0001103D, TCRightSlip, -0.999
0001103D, TCTorqueAdjustment, 0.0
0001103D, IVT_MsgID_RX, 0
0001103D, IVT_MsgCount, 10
0001103D, IVT_Result_state, 0
0001103D, IVT_I, 0.001
0001106A, IVT_MsgID_RX, 7
0001106A, IVT_MsgCount, 3
0001106A, IVT_Result_state, 0
0001106A, IVT_Wh, 0
0001106A, BMU_checkFailed, BSPD_FAILED
0001106A, BMU_InterlockInitialized, 0
0001106A, VoltageCellMuxSelect, 31
0001106A, VoltageCell94, 3.1814
0001106A, VoltageCell95, 3.1822000000000004
0001106A, VoltageCell96, 3.1703
0001106A, AdjustedVoltageCellMuxSelect, 31
0001106A, AdjustedVoltageCell94, 3.1814
0001106A, AdjustedVoltageCell95, 3.1822000000000004
0001106A, AdjustedVoltageCell96, 3.1703
0001106A, VCU_wheelSpeed_RL, 0.0
0001106A, VCU_wheelSpeed_RR, 0.0
0001106A, RLSpeedKPH, 0.0
0001106A, RRSpeedKPH, 0.0
0001106A, FLSpeedKPH, 0.0
0001106A, FRSpeedKPH, 0.0
0001106A, IVT_MsgID_RX, 0
0001106A, IVT_MsgCount, 11
0001106A, IVT_Result_state, 0
0001106A, IVT_I, 0.004
0001106B, TCTorqueMax, 3.392
0001106B, TCLeftSlip, -0.999
0001106B, TCRightSlip, -0.999
0001106B, TCTorqueAdjustment, 0.0
0001106B, ThrottlePercent, 0
0001106B, BrakePercent, 9
0001106B, brakePressure, 10
0001106B, SteeringAngle, -58
0001106B, BrakeWhileThrottle, 0
0001106B, IVT_MsgID_RX, 0
0001106B, IVT_MsgCount, 12
0001106B, IVT_Result_state, 0
0001106B, IVT_I, 0.0
0001106B, IVT_MsgID_RX, 1
0001106B, IVT_MsgCount, 10
0001106B, IVT_Result_state, 0
0001106B, IVT_U1, 0.008
0001106B, IVT_MsgID_RX, 2
0001106B, IVT_MsgCount, 10
0001106B, IVT_Result_state, 0
0001106B, IVT_U2, 0.018000000000000002
0001106D, IVT_MsgID_RX, 7
0001106D, IVT_MsgCount, 4
0001106D, IVT_Result_state, 0
0001106D, IVT_Wh, 0
0001106D, IVT_MsgID_RX, 3
0001106D, IVT_MsgCount, 10
0001106D, IVT_Result_state, 0
0001106D, IVT_U3, 0.024
0001106D, StateBatteryChargeHV, 16.7
0001106D, StateBatteryHealthHV, 0.0
0001106D, StateBatteryPowerHV, 95.7
0001106D, TempCellMax, 25.25
0001106D, TempCellMin, 23.5
0001106D, StateBMS, Wait_System_Up
0001106D, HighestTempThermistor, 90
0001106D, IMD_R_iso_corrected, 9837
0001106D, IMD_R_iso_status, 254
0001106D, IMD_R_Measurement_Counter, 35
0001106D, IMD_Faults, 0
0001106D, IMD_Device_activity, 1
0001106D, VCU_wheelSpeed_RL, 0.0
0001106D, VCU_wheelSpeed_RR, 0.0
0001106D, RLSpeedKPH, 0.0
0001106D, RRSpeedKPH, 0.0
0001106D, FLSpeedKPH, 0.0
0001106D, FRSpeedKPH, 0.0
0001109C, TCTorqueMax, 3.392
0001109C, TCLeftSlip, -0.999
0001109C, TCRightSlip, -0.999
0001109C, TCTorqueAdjustment, 0.0
0001109C, IVT_MsgID_RX, 0
0001109C, IVT_MsgCount, 13
0001109C, IVT_Result_state, 0
0001109C, IVT_I, 0.001
0001109C, VoltageCellMuxSelect, 32
0001109C, VoltageCell97, 3.1934
0001109C, VoltageCell98, 3.4274
0001109C, VoltageCell99, 3.4146
0001109C, AdjustedVoltageCellMuxSelect, 32
0001109C, AdjustedVoltageCell97, 3.1933000000000002
0001109C, AdjustedVoltageCell98, 3.4274
0001109C, AdjustedVoltageCell99, 3.4147000000000003
0001109C, IVT_MsgID_RX, 7
