00000135, BMU_checkFailed, BSPD_FAILED
000063CD, IVT_MsgCount, 6
000063CD, IVT_Result_state, 0
000063CD, IVT_I, 0.001
000063CD, BMU_checkFailed, BSPD_FAILED
000063CD, BMU_InterlockInitialized, 0
000063CD, VoltageCellMuxSelect, 40
000063CD, VoltageCell121, 3.2533000000000003
000063CD, VoltageCell122, 3.177
000063CD, VoltageCell123, 3.1750000000000003
000063CD, VCU_wheelSpeed_RL, 0.0
000063CD, VCU_wheelSpeed_RR, 0.0
000063CD, RLSpeedKPH, 0.0
000063CD, RRSpeedKPH, 0.0
000063CD, FLSpeedKPH, 0.0
000063CD, FRSpeedKPH, 0.0
000063CD, AdjustedVoltageCellMuxSelect, 40
000063CD, AdjustedVoltageCell121, 3.2527000000000004
000063CD, AdjustedVoltageCell122, 3.1771000000000003
000063CD, AdjustedVoltageCell123, 3.1750000000000003
000063CD, TCTorqueMax, 3.392
000063CD, TCLeftSlip, -0.999
000063CD, TCRightSlip, -0.999
000063CD, TCTorqueAdjustment, 0.0
000063CD, TempChannelMuxSelect, 40
000063CD, TempChannel121, 24.39
000063CD, TempChannel122, 24.370000000000005
000063CD, TempChannel123, 24.650000000000006
000063CD, IVT_MsgID_RX, 0
000063CD, IVT_MsgCount, 7
000063CD, IVT_Result_state, 0
000063CD, IVT_I, 0.004
000063CE, IVT_MsgID_RX, 7
000063CE, IVT_MsgCount, 11
000063CE, IVT_Result_state, 0
000063CE, IVT_Wh, 0
000063CE, ThrottlePercent, 0
000063CE, BrakePercent, 8
000063CE, brakePressure, 10
000063CE, SteeringAngle, -58
000063CE, BrakeWhileThrottle, 0
000063CE, IVT_MsgID_RX, 0
000063CE, IVT_MsgCount, 8
000063CE, IVT_Result_state, 0
000063CE, IVT_I, -0.002
000063CE, VCU_wheelSpeed_RL, 0.0
000063CE, VCU_wheelSpeed_RR, 0.0
000063FD, RLSpeedKPH, 0.0
000063FD, RRSpeedKPH, 0.0
000063FD, FLSpeedKPH, 0.0
000063FD, FRSpeedKPH, 0.0
000063FD, StateBatteryChargeHV, 16.7
000063FD, StateBatteryHealthHV, 0.0
000063FD, StateBatteryPowerHV, 96.2
000063FD, TempCellMax, 25.25
000063FD, TempCellMin, 23.5
000063FD, StateBMS, Wait_System_Up
000063FD, HighestTempThermistor, 90
000063FD, TCTorqueMax, 3.392
000063FD, TCLeftSlip, -0.999
000063FD, TCRightSlip, -0.999
000063FD, TCTorqueAdjustment, 0.0
000063FD, IVT_MsgID_RX, 1
000063FD, IVT_MsgCount, 14
000063FD, IVT_Result_state, 0
000063FD, IVT_U1, 0.006
000063FD, IVT_MsgID_RX, 2
000063FD, IVT_MsgCount, 14
000063FD, IVT_Result_state, 0
000063FD, IVT_U2, -0.049
000063FD, IVT_MsgID_RX, 3
000063FD, IVT_MsgCount, 14
000063FD, IVT_Result_state, 0
000063FD, IVT_U3, 0.016
000063FD, IVT_MsgID_RX, 7
000063FD, IVT_MsgCount, 12
000063FD, IVT_Result_state, 0
000063FD, IVT_Wh, 0
000063FD, IVT_MsgID_RX, 0
000063FD, IVT_MsgCount, 9
000063FD, IVT_Result_state, 0
000063FD, IVT_I, 0.005
000063FE, VoltageCellMuxSelect, 41
000063FE, VoltageCell124, 3.1785
000063FE, VoltageCell125, 3.1669
000063FE, VoltageCell126, 3.1742000000000004
000063FE, VoltageBusLV, 12.111
000063FE, CurrentBusLV, 0.0
000063FE, PowerBusLV, 0
000063FE, AdjustedVoltageCellMuxSelect, 41
000063FE, AdjustedVoltageCell124, 3.1784000000000003
000063FE, AdjustedVoltageCell125, 3.1670000000000003
000063FE, AdjustedVoltageCell126, 3.1741
000063FE, TempChannelMuxSelect, 41
000063FE, TempChannel124, 24.64
000063FE, TempChannel125, 24.89
000063FE, TempChannel126, 24.47
000063FE, ChannelCurrentRadiator, 0.214
000063FE, ChannelCurrentAccFan, 0.187
000063FE, ChannelCurrentPump1, 0.0
000063FE, ChannelCurrentPump2, 0.201
000063FE, ChannelCurrentAUX1, 0.0
000063FE, ChannelCurrentAUX2, 0.187
000063FE, ChannelCurrentAUX3, 0.0
000063FE, ChannelCurrentAUX4, 0.214
00006400, ChannelCurrentBMU, 0.483
00006400, ChannelCurrentCDU, 0.711
00006400, ChannelCurrentTCU, 0.335
00006400, ChannelCurrentWSB, 0.429
00006400, ChannelCurrentBrakeLight, 0.0
00006400, ChannelCurrentInverter, 0.0
00006400, IVT_MsgID_RX, 0
00006400, IVT_MsgCount, 10
00006400, IVT_Result_state, 0
00006400, IVT_I, 0.001
00006400, ThrottlePercent, 0
00006400, BrakePercent, 9
00006400, brakePressure, 10
00006400, SteeringAngle, -58
00006400, BrakeWhileThrottle, 0
00006400, VCU_wheelSpeed_RL, 0.0
00006400, VCU_wheelSpeed_RR, 0.0
00006400, RLSpeedKPH, 0.0
00006400, RRSpeedKPH, 0.0
00006400, FLSpeedKPH, 0.0
00006400, FRSpeedKPH, 0.0
00006401, TCTorqueMax, 3.392
00006401, TCLeftSlip, -0.999
00006401, TCRightSlip, -0.999
00006401, TCTorqueAdjustment, 0.0
00006401, IVT_MsgID_RX, 7
00006401, IVT_MsgCount, 13
00006401, IVT_Result_state, 0
00006401, IVT_Wh, 0
00006401, VoltageBusHV, 0.0
00006401, VoltageCellMax, 3.5396
00006401, VoltageCellMin, 2.9666
00006401, CurrentBusHV, 0.0
00006401, AMS_PackVoltage, 457.86
00006401, IMD_R_iso_corrected, 9465
00006401, IMD_R_iso_status, 253
00006401, IMD_R_Measurement_Counter, 19
00006401, IMD_Faults, 0
00006401, IMD_Device_activity, 1
0000642F, IVT_MsgID_RX, 0
0000642F, IVT_MsgCount, 11
0000642F, IVT_Result_state, 0
0000642F, IVT_I, 0.0
0000642F, BMU_checkFailed, BSPD_FAILED
0000642F, BMU_InterlockInitialized, 0
0000642F, VoltageCellMuxSelect, 42
0000642F, VoltageCell127, 3.1958
0000642F, VoltageCell128, 3.4222
0000642F, VoltageCell129, 3.414
0000642F, AdjustedVoltageCellMuxSelect, 42
0000642F, AdjustedVoltageCell127, 3.1954000000000002
0000642F, AdjustedVoltageCell128, 3.4226
0000642F, AdjustedVoltageCell129, 3.4139000000000004
00006431, TempChannelMuxSelect, 42
00006431, TempChannel127, 24.689999999999998
00006431, TempChannel128, 24.72
00006431, TempChannel129, 24.840000000000003
00006431, VCU_wheelSpeed_RL, 0.0
00006431, VCU_wheelSpeed_RR, 0.0
00006431, IVT_MsgID_RX, 1
00006431, IVT_MsgCount, 15
00006431, IVT_Result_state, 0
00006431, IVT_U1, -0.008
00006431, IVT_MsgID_RX, 2
00006431, IVT_MsgCount, 15
00006431, IVT_Result_state, 0
00006431, IVT_U2, 0.018000000000000002
00006431, IVT_MsgID_RX, 3
00006431, IVT_MsgCount, 15
00006431, IVT_Result_state, 0
00006431, IVT_U3, 0.049
00006431, IVT_MsgID_RX, 7
00006431, IVT_MsgCount, 14
00006431, IVT_Result_state, 0
00006431, IVT_Wh, 0
00006431, RLSpeedKPH, 0.0
00006431, RRSpeedKPH, 0.0
00006431, FLSpeedKPH, 0.0
00006431, FRSpeedKPH, 0.0
00006431, IVT_MsgID_RX, 0
00006431, IVT_MsgCount, 12
00006431, IVT_Result_state, 0
00006431, IVT_I, -0.002
00006432, TCTorqueMax, 3.392
00006432, TCLeftSlip, -0.999
00006432, TCRightSlip, -0.999
00006432, TCTorqueAdjustment, 0.0
00006432, ThrottlePercent, 0
00006432, BrakePercent, 9
00006432, brakePressure, 10
00006432, SteeringAngle, -58
00006432, BrakeWhileThrottle, 0
00006432, IVT_MsgID_RX, 0
00006432, IVT_MsgCount, 13
00006432, IVT_Result_state, 0
00006432, IVT_I, -0.002
00006432, IVT_MsgID_RX, 7
00006432, IVT_MsgCount, 15
00006432, IVT_Result_state, 0
00006432, IVT_Wh, 0
00006461, VCU_wheelSpeed_RL, 0.0
00006461, VCU_wheelSpeed_RR, 0.0
00006466, RLSpeedKPH, 0.0
00006466, RRSpeedKPH, 0.0
00006466, FLSpeedKPH, 0.0
00006466, FRSpeedKPH, 0.0
00006466, TCTorqueMax, 3.392
00006466, TCLeftSlip, -0.999
00006466, TCRightSlip, -0.999
00006466, TCTorqueAdjustment, 0.0
00006466, IVT_MsgID_RX, 0
00006466, IVT_MsgCount, 14
00006466, IVT_Result_state, 0
00006466, IVT_I, 0.003
00006466, StateBatteryChargeHV, 16.7
00006466, StateBatteryHealthHV, 0.0
00006466, StateBatteryPowerHV, 96.2
00006466, TempCellMax, 25.25
00006466, TempCellMin, 23.5
00006466, StateBMS, Wait_System_Up
00006466, HighestTempThermistor, 90
00006466, VoltageCellMuxSelect, 43
00006466, VoltageCell130, 3.4184
00006466, VoltageCell131, 3.2505
00006466, VoltageCell132, 3.1666000000000003
00006466, AdjustedVoltageCellMuxSelect, 43
00006466, AdjustedVoltageCell130, 3.4184
00006466, AdjustedVoltageCell131, 3.2511
00006466, AdjustedVoltageCell132, 3.1666000000000003
00006466, TempChannelMuxSelect, 43
00006466, TempChannel130, 24.799999999999997
00006466, TempChannel131, 24.42
00006466, TempChannel132, 24.700000000000003
00006467, ChannelCurrentRadiator, 0.214
00006467, ChannelCurrentAccFan, 0.187
00006467, ChannelCurrentPump1, 0.0
00006467, ChannelCurrentPump2, 0.201
00006467, ChannelCurrentAUX1, 0.0
00006467, ChannelCurrentAUX2, 0.214
00006467, ChannelCurrentAUX3, 0.0
00006467, ChannelCurrentAUX4, 0.214
00006467, ChannelCurrentBMU, 0.5630000000000001
00006467, ChannelCurrentCDU, 0.617
00006467, ChannelCurrentTCU, 0.362
00006467, ChannelCurrentWSB, 0.389
00006467, ChannelCurrentBrakeLight, 0.0
00006467, ChannelCurrentInverter, 0.0
00006467, IVT_MsgID_RX, 1
00006467, IVT_MsgCount, 0
00006467, IVT_Result_state, 0
00006467, IVT_U1, -0.024
00006467, IVT_MsgID_RX, 2
00006467, IVT_MsgCount, 0
00006467, IVT_Result_state, 0
00006467, IVT_U2, -0.022
00006467, IVT_MsgID_RX, 0
00006467, IVT_MsgCount, 15
00006467, IVT_Result_state, 0
00006467, IVT_I, 0.0
00006467, IVT_MsgID_RX, 3
00006467, IVT_MsgCount, 0
00006467, IVT_Result_state, 0
00006467, IVT_U3, 0.012
0000646A, IVT_MsgID_RX, 7
0000646A, IVT_MsgCount, 0
0000646A, IVT_Result_state, 0
0000646A, IVT_Wh, 0
0000646A, ThrottlePercent, 0
0000646A, BrakePercent, 9
0000646A, brakePressure, 10
0000646A, SteeringAngle, -58
0000646A, BrakeWhileThrottle, 0
0000646A, VCU_wheelSpeed_RL, 0.0
0000646A, VCU_wheelSpeed_RR, 0.0
0000646A, RLSpeedKPH, 0.0
0000646A, RRSpeedKPH, 0.0
0000646A, FLSpeedKPH, 0.0
0000646A, FRSpeedKPH, 0.0
0000646A, TCTorqueMax, 3.392
0000646A, TCLeftSlip, -0.999
0000646A, TCRightSlip, -0.999
0000646A, TCTorqueAdjustment, 0.0
0000646A, IMD_R_iso_corrected, 9465
0000646A, IMD_R_iso_status, 253
0000646A, IMD_R_Measurement_Counter, 19
0000646A, IMD_Faults, 0
0000646A, IMD_Device_activity, 1
0000646B, VoltageBusHV, 0.0
0000646B, VoltageCellMax, 3.5396
0000646B, VoltageCellMin, 2.9665000000000004
0000646B, CurrentBusHV, 0.0
0000646B, IVT_MsgID_RX, 0
0000646B, IVT_MsgCount, 0
0000646B, IVT_Result_state, 0
0000646B, IVT_I, 0.0
0000646B, AMS_PackVoltage, 457.86
00006493, IVT_MsgID_RX, 7
00006493, IVT_MsgCount, 1
00006493, IVT_Result_state, 0
00006493, IVT_Wh, 0
00006493, BMU_checkFailed, BSPD_FAILED
00006493, BMU_InterlockInitialized, 0
00006493, VoltageCellMuxSelect, 44
00006493, VoltageCell133, 3.1801000000000004
00006493, VoltageCell134, 3.1791
00006493, VoltageCell135, 3.1801000000000004
00006493, AdjustedVoltageCellMuxSelect, 44
00006493, AdjustedVoltageCell133, 3.1801000000000004
00006493, AdjustedVoltageCell134, 3.1790000000000003
00006493, AdjustedVoltageCell135, 3.18
00006493, TempChannelMuxSelect, 44
00006493, TempChannel133, 24.570000000000007
00006493, TempChannel134, 24.650000000000006
00006493, TempChannel135, 24.730000000000004
00006493, IVT_MsgID_RX, 0
00006493, IVT_MsgCount, 1
00006493, IVT_Result_state, 0
00006493, IVT_I, 0.002
00006495, VCU_wheelSpeed_RL, 0.0
00006495, VCU_wheelSpeed_RR, 0.0
00006495, RLSpeedKPH, 0.0
00006495, RRSpeedKPH, 0.0
00006495, FLSpeedKPH, 0.0
00006495, FRSpeedKPH, 0.0
00006495, TCTorqueMax, 3.392
00006495, TCLeftSlip, -0.999
00006495, TCRightSlip, -0.999
00006495, TCTorqueAdjustment, 0.0
00006495, ThrottlePercent, 0
00006495, BrakePercent, 9
00006495, brakePressure, 10
00006495, SteeringAngle, -58
00006495, BrakeWhileThrottle, 0
00006495, IVT_MsgID_RX, 1
00006495, IVT_MsgCount, 1
00006495, IVT_Result_state, 0
00006495, IVT_U1, -0.029
00006495, IVT_MsgID_RX, 2
00006495, IVT_MsgCount, 1
00006495, IVT_Result_state, 0
00006495, IVT_U2, -0.008
00006496, IVT_MsgID_RX, 3
00006496, IVT_MsgCount, 1
00006496, IVT_Result_state, 0
00006496, IVT_U3, 0.068
00006496, IVT_MsgID_RX, 7
00006496, IVT_MsgCount, 2
00006496, IVT_Result_state, 0
00006496, IVT_Wh, 0
00006496, IVT_MsgID_RX, 0
00006496, IVT_MsgCount, 2
00006496, IVT_Result_state, 0
00006496, IVT_I, 0.002
000064C5, IVT_MsgID_RX, 0
000064C5, IVT_MsgCount, 3
000064C5, IVT_Result_state, 0
000064C5, IVT_I, -0.001
000064C5, VCU_wheelSpeed_RL, 0.0
000064C5, VCU_wheelSpeed_RR, 0.0
000064C5, RLSpeedKPH, 0.0
000064C5, RRSpeedKPH, 0.0
000064C5, FLSpeedKPH, 0.0
000064C5, FRSpeedKPH, 0.0
000064C5, TCTorqueMax, 3.392
000064C5, TCLeftSlip, -0.999
000064C5, TCRightSlip, -0.999
000064C5, TCTorqueAdjustment, 0.0
000064C6, VoltageCellMuxSelect, 45
000064C6, VoltageCell136, 3.1819
000064C6, VoltageCell137, 3.1939
000064C6, VoltageCell138, 3.43
000064C7, IVT_MsgID_RX, 7
000064C7, IVT_MsgCount, 3
000064C7, IVT_Result_state, 0
000064C7, IVT_Wh, 0
000064C7, AdjustedVoltageCellMuxSelect, 45
000064C7, AdjustedVoltageCell136, 3.1818
000064C7, AdjustedVoltageCell137, 3.1941
000064C7, AdjustedVoltageCell138, 3.4296
000064C7, IVT_MsgID_RX, 0
000064C7, IVT_MsgCount, 4
000064C7, IVT_Result_state, 0
000064C7, IVT_I, 0.006
000064C7, ChannelCurrentRadiator, 0.161
000064C7, ChannelCurrentAccFan, 0.17400000000000002
000064C7, ChannelCurrentPump1, 0.0
000064C7, ChannelCurrentPump2, 0.17400000000000002
000064C7, ChannelCurrentAUX1, 0.0
000064C7, ChannelCurrentAUX2, 0.187
000064C7, ChannelCurrentAUX3, 0.0
000064C7, ChannelCurrentAUX4, 0.201
000064C7, ChannelCurrentBMU, 0.523
000064C7, ChannelCurrentCDU, 0.671
000064C7, ChannelCurrentTCU, 0.362
000064C7, ChannelCurrentWSB, 0.402
000064C7, ChannelCurrentBrakeLight, 0.0
000064C7, ChannelCurrentInverter, 0.0
000064C7, ThrottlePercent, 0
000064C7, BrakePercent, 10
000064C7, brakePressure, 10
000064C7, SteeringAngle, -58
000064C7, BrakeWhileThrottle, 0
000064C8, StateBatteryChargeHV, 16.7
000064C8, StateBatteryHealthHV, 0.0
000064C8, StateBatteryPowerHV, 96.2
000064C8, TempCellMax, 25.25
000064C8, TempCellMin, 23.5
000064C8, StateBMS, Wait_System_Up
000064C8, HighestTempThermistor, 90
000064C8, TempChannelMuxSelect, 45
000064C8, TempChannel136, 24.320000000000007
000064C8, TempChannel137, 23.900000000000006
000064C8, TempChannel138, 23.930000000000007
000064C8, VCU_wheelSpeed_RL, 0.0
000064C8, VCU_wheelSpeed_RR, 0.0
000064C8, RLSpeedKPH, 0.0
000064C8, RRSpeedKPH, 0.0
000064C8, FLSpeedKPH, 0.0
000064C8, FRSpeedKPH, 0.0
000064C8, IVT_MsgID_RX, 1
000064C8, IVT_MsgCount, 2
000064C8, IVT_Result_state, 0
000064C8, IVT_U1, -0.018000000000000002
000064C8, IVT_MsgID_RX, 2
000064C8, IVT_MsgCount, 2
000064C8, IVT_Result_state, 0
000064C8, IVT_U2, -0.018000000000000002
000064CA, IMD_R_iso_corrected, 9465
000064CA, IMD_R_iso_status, 253
000064CA, IMD_R_Measurement_Counter, 19
000064CA, IMD_Faults, 0
000064CA, IMD_Device_activity, 1
000064CA, IVT_MsgID_RX, 3
000064CA, IVT_MsgCount, 2
000064CA, IVT_Result_state, 0
000064CA, IVT_U3, 0.018000000000000002
000064CA, TCTorqueMax, 3.392
000064CA, TCLeftSlip, -0.999
000064CA, TCRightSlip, -0.999
000064CA, TCTorqueAdjustment, 0.0
000064CA, IVT_MsgID_RX, 7
000064CA, IVT_MsgCount, 4
000064CA, IVT_Result_state, 0
000064CA, IVT_Wh, 0
000064CA, IVT_MsgID_RX, 0
000064CA, IVT_MsgCount, 5
000064CA, IVT_Result_state, 0
000064CA, IVT_I, 0.006
000064F7, VoltageBusHV, 0.0
000064F7, VoltageCellMax, 3.5396
000064F7, VoltageCellMin, 2.9665000000000004
000064F7, CurrentBusHV, 0.0
000064F7, AMS_PackVoltage, 457.86
000064F7, BMU_checkFailed, BSPD_FAILED
000064F7, BMU_InterlockInitialized, 0
000064F7, VoltageCellMuxSelect, 46
000064F7, VoltageCell139, 3.4164000000000003
000064F7, VoltageCell140, 3.4145000000000003
000064F7, AdjustedVoltageCellMuxSelect, 46
000064F7, AdjustedVoltageCell139, 3.4164000000000003
000064F7, AdjustedVoltageCell140, 3.4145000000000003
000064F7, IVT_MsgID_RX, 0
000064F7, IVT_MsgCount, 6
000064F7, IVT_Result_state, 0
000064F7, IVT_I, -0.001
000064F7, TempChannelMuxSelect, 46
000064F7, TempChannel139, 24.290000000000006
000064F7, TempChannel140, 23.99000000000001
000064F7, TempChannel141, 23.909999999999997
000064F8, IVT_MsgID_RX, 7
000064F8, IVT_MsgCount, 5
000064F8, IVT_Result_state, 0
000064F8, IVT_Wh, 0
000064F8, VCU_wheelSpeed_RL, 0.0
000064F8, VCU_wheelSpeed_RR, 0.0
000064F9, RLSpeedKPH, 0.0
000064F9, RRSpeedKPH, 0.0
000064F9, FLSpeedKPH, 0.0
000064F9, FRSpeedKPH, 0.0
000064F9, TCTorqueMax, 3.392
000064F9, TCLeftSlip, -0.999
000064F9, TCRightSlip, -0.999
000064F9, TCTorqueAdjustment, 0.0
000064F9, ThrottlePercent, 0
000064F9, BrakePercent, 9
000064F9, brakePressure, 10
000064F9, SteeringAngle, -58
000064F9, BrakeWhileThrottle, 0
000064FA, IVT_MsgID_RX, 0
000064FA, IVT_MsgCount, 7
000064FA, IVT_Result_state, 0
000064FA, IVT_I, 0.002
00006529, IVT_MsgID_RX, 1
00006529, IVT_MsgCount, 3
00006529, IVT_Result_state, 0
00006529, IVT_U1, -0.012
00006529, IVT_MsgID_RX, 2
00006529, IVT_MsgCount, 3
00006529, IVT_Result_state, 0
00006529, IVT_U2, 0.01
00006529, IVT_MsgID_RX, 3
00006529, IVT_MsgCount, 3
00006529, IVT_Result_state, 0
00006529, IVT_U3, 0.06
00006529, IVT_MsgID_RX, 7
00006529, IVT_MsgCount, 6
00006529, IVT_Result_state, 0
00006529, IVT_Wh, 0
00006529, IVT_MsgID_RX, 0
00006529, IVT_MsgCount, 8
00006529, IVT_Result_state, 0
00006529, IVT_I, 0.002
00006529, VoltageCellMuxSelect, 0
00006529, VoltageCell01, 3.1952000000000003
00006529, VoltageCell02, 3.1758
00006529, VoltageCell03, 3.181
00006529, VCU_wheelSpeed_RL, 0.0
00006529, VCU_wheelSpeed_RR, 0.0
00006529, RLSpeedKPH, 0.0
00006529, RRSpeedKPH, 0.0
00006529, FLSpeedKPH, 0.0
00006529, FRSpeedKPH, 0.0
0000652A, AdjustedVoltageCellMuxSelect, 0
0000652A, AdjustedVoltageCell01, 3.1954000000000002
0000652A, AdjustedVoltageCell02, 3.1758
0000652A, AdjustedVoltageCell03, 3.181
0000652A, TCTorqueMax, 3.392
0000652A, TCLeftSlip, -0.999
0000652A, TCRightSlip, -0.999
0000652A, TCTorqueAdjustment, 0.0
0000652B, TempChannelMuxSelect, 0
0000652B, TempChannel01, 23.840000000000003
0000652B, TempChannel02, 23.85000000000001
0000652B, TempChannel03, 23.86
0000652B, IVT_MsgID_RX, 0
0000652B, IVT_MsgCount, 9
0000652B, IVT_Result_state, 0
0000652B, IVT_I, 0.008
0000652B, ChannelCurrentRadiator, 0.187
0000652B, ChannelCurrentAccFan, 0.241
0000652B, ChannelCurrentPump1, 0.0
0000652B, ChannelCurrentPump2, 0.214
0000652C, ChannelCurrentAUX1, 0.0
0000652C, ChannelCurrentAUX2, 0.214
0000652C, ChannelCurrentAUX3, 0.0
0000652C, ChannelCurrentAUX4, 0.214
0000652C, ChannelCurrentBMU, 0.523
0000652C, ChannelCurrentCDU, 0.671
0000652C, ChannelCurrentTCU, 0.362
0000652C, ChannelCurrentWSB, 0.375
0000652C, ChannelCurrentBrakeLight, 0.0
0000652C, ChannelCurrentInverter, 0.0
0000652C, ThrottlePercent, 0
0000652C, BrakePercent, 10
0000652C, brakePressure, 10
0000652C, SteeringAngle, -58
0000652C, BrakeWhileThrottle, 0
0000652C, IVT_MsgID_RX, 7
0000652C, IVT_MsgCount, 7
0000652C, IVT_Result_state, 0
0000652C, IVT_Wh, 0
0000652C, IVT_MsgID_RX, 0
0000652C, IVT_MsgCount, 10
0000652C, IVT_Result_state, 0
0000652C, IVT_I, 0.003
0000652C, IMD_R_iso_corrected, 9465
0000652C, IMD_R_iso_status, 253
0000652C, IMD_R_Measurement_Counter, 19
0000652C, IMD_Faults, 0
0000652C, IMD_Device_activity, 1
0000652C, VCU_wheelSpeed_RL, 0.0
0000652C, VCU_wheelSpeed_RR, 0.0
0000655B, RLSpeedKPH, 0.0
0000655B, RRSpeedKPH, 0.0
0000655B, FLSpeedKPH, 0.0
0000655B, FRSpeedKPH, 0.0
0000655B, TCTorqueMax, 3.392
0000655B, TCLeftSlip, -0.999
0000655B, TCRightSlip, -0.999
0000655B, TCTorqueAdjustment, 0.0
0000655B, VoltageBusHV, 0.0
0000655B, VoltageCellMax, 3.5396
0000655B, VoltageCellMin, 2.9665000000000004
0000655B, CurrentBusHV, 0.0
0000655B, AMS_PackVoltage, 457.86
0000655C, StateBatteryChargeHV, 16.7
0000655C, StateBatteryHealthHV, 0.0
0000655C, StateBatteryPowerHV, 96.2
0000655C, TempCellMax, 25.25
0000655C, TempCellMin, 23.5
0000655C, StateBMS, Wait_System_Up
0000655C, HighestTempThermistor, 90
0000655D, BMU_checkFailed, BSPD_FAILED
0000655D, BMU_InterlockInitialized, 0
0000655D, VoltageCellMuxSelect, 1
0000655D, VoltageCell04, 3.1803000000000003
0000655D, VoltageCell05, 3.1792000000000002
0000655D, VoltageCell06, 3.1710000000000003
0000655D, IVT_MsgID_RX, 1
0000655D, IVT_MsgCount, 4
0000655D, IVT_Result_state, 0
0000655D, IVT_U1, -0.006
0000655D, IVT_MsgID_RX, 2
0000655D, IVT_MsgCount, 4
0000655D, IVT_Result_state, 0
0000655D, IVT_U2, -0.024
0000655D, IVT_MsgID_RX, 3
0000655D, IVT_MsgCount, 4
0000655D, IVT_Result_state, 0
0000655D, IVT_U3, 0.018000000000000002
0000655D, IVT_MsgID_RX, 7
0000655D, IVT_MsgCount, 8
0000655D, IVT_Result_state, 0
0000655D, IVT_Wh, 0
0000655D, IVT_MsgID_RX, 0
0000655D, IVT_MsgCount, 11
0000655D, IVT_Result_state, 0
0000655D, IVT_I, 0.004
0000655D, AdjustedVoltageCellMuxSelect, 1
0000655D, AdjustedVoltageCell04, 3.1804
0000655D, AdjustedVoltageCell05, 3.1792000000000002
0000655D, AdjustedVoltageCell06, 3.1710000000000003
0000655E, TempChannelMuxSelect, 1
0000655E, TempChannel04, 23.97
0000655E, TempChannel05, 23.560000000000002
0000655E, TempChannel06, 23.430000000000007
0000655E, ThrottlePercent, 0
0000655E, BrakePercent, 10
0000655E, brakePressure, 10
0000655E, SteeringAngle, -58
0000655E, BrakeWhileThrottle, 0
0000655E, VCU_wheelSpeed_RL, 0.0
0000655E, VCU_wheelSpeed_RR, 0.0
0000655E, IVT_MsgID_RX, 0
0000655E, IVT_MsgCount, 12
0000655E, IVT_Result_state, 0
0000655E, IVT_I, 0.003
00006560, RLSpeedKPH, 0.0
00006560, RRSpeedKPH, 0.0
00006560, FLSpeedKPH, 0.0
00006560, FRSpeedKPH, 0.0
00006560, TCTorqueMax, 3.392
00006560, TCLeftSlip, -0.999
00006560, TCRightSlip, -0.999
00006560, TCTorqueAdjustment, 0.0
00006560, IVT_MsgID_RX, 7
00006560, IVT_MsgCount, 9
00006560, IVT_Result_state, 0
00006560, IVT_Wh, 0
0000658D, IVT_MsgID_RX, 0
0000658D, IVT_MsgCount, 13
0000658D, IVT_Result_state, 0
0000658D, IVT_I, 0.006
0000658D, VoltageCellMuxSelect, 2
0000658D, VoltageCell07, 3.1937
0000658D, VoltageCell08, 3.4248000000000003
0000658D, VoltageCell09, 3.4138
0000658D, PDU_Heartbeat_dummydata, 0
0000658D, AdjustedVoltageCellMuxSelect, 2
0000658D, AdjustedVoltageCell07, 3.1939
0000658D, AdjustedVoltageCell08, 3.4246000000000003
0000658D, AdjustedVoltageCell09, 3.4138
0000658D, CarStateIsLV, -1
0000658D, CarStateIsEM, 0
0000658D, CarStateIsHV, 0
0000658D, VCU_wheelSpeed_RL, 0.0
0000658D, VCU_wheelSpeed_RR, 0.0
0000658D, RLSpeedKPH, 0.0
0000658D, RRSpeedKPH, 0.0
0000658D, FLSpeedKPH, 0.0
0000658D, FRSpeedKPH, 0.0
0000658D, TempChannelMuxSelect, 2
0000658D, TempChannel07, 24.519999999999996
0000658D, TempChannel08, 23.49000000000001
0000658D, TempChannel09, 23.540000000000006
0000658E, TCTorqueMax, 3.392
0000658E, TCLeftSlip, -0.999
0000658E, TCRightSlip, -0.999
0000658E, TCTorqueAdjustment, 0.0
0000658E, IVT_MsgID_RX, 1
0000658E, IVT_MsgCount, 5
0000658E, IVT_Result_state, 0
0000658E, IVT_U1, -0.024
0000658E, IVT_MsgID_RX, 2
0000658E, IVT_MsgCount, 5
0000658E, IVT_Result_state, 0
0000658E, IVT_U2, -0.018000000000000002
0000658E, IVT_MsgID_RX, 3
0000658E, IVT_MsgCount, 5
0000658E, IVT_Result_state, 0
0000658E, IVT_U3, -0.006
0000658F, IVT_MsgID_RX, 7
0000658F, IVT_MsgCount, 10
0000658F, IVT_Result_state, 0
0000658F, IVT_Wh, 0
00006590, IVT_MsgID_RX, 0
00006590, IVT_MsgCount, 14
00006590, IVT_Result_state, 0
00006590, IVT_I, 0.002
00006590, ChannelCurrentRadiator, 0.187
00006590, ChannelCurrentAccFan, 0.187
00006590, ChannelCurrentPump1, 0.0
00006590, ChannelCurrentPump2, 0.214
00006590, ChannelCurrentAUX1, 0.0
00006590, ChannelCurrentAUX2, 0.187
00006590, ChannelCurrentAUX3, 0.0
00006590, ChannelCurrentAUX4, 0.201
00006590, ChannelCurrentBMU, 0.483
00006590, ChannelCurrentCDU, 0.631
00006590, ChannelCurrentTCU, 0.375
00006590, ChannelCurrentWSB, 0.443
00006590, ChannelCurrentBrakeLight, 0.0
00006590, ChannelCurrentInverter, 0.0
